web,,updated_node_name,unchanged_node_name,old_node_name,species,genus,family,order,class,phylum,kingdom,tiering,feeding,motility,zooplankton,detritus,size_worms_min,size_worms_max,size_heim_max,size_manual_max,og_body_weight,size_max,size_stat,present_in_og_el
kongsfjorden,,,Infaunal detritus,,NA,NA,NA,NA,NA,NA,Matter,t_shin,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,NA,NA,NA
loughhyne,,,Benthic detritus,,NA,NA,NA,NA,NA,NA,Matter,t_surf,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,NA,NA,NA
loughhyne,,,Infaunal detritus,,NA,NA,NA,NA,NA,NA,Matter,t_shin,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,NA,NA,NA
stmarks,,,Benthic detritus,,NA,NA,NA,NA,NA,NA,Matter,t_surf,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,NA,NA,NA
stmarks,,,Infaunal detritus,,NA,NA,NA,NA,NA,NA,Matter,t_shin,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,NA,NA,NA
ythanjacob,,,Benthic detritus,,NA,NA,NA,NA,NA,NA,Matter,t_surf,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,NA,NA,NA
ythanjacob,,,Infaunal detritus,,NA,NA,NA,NA,NA,NA,Matter,t_shin,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,NA,NA,NA
burgess,,Suspended organic matter,,suspended organic matter,NA,Suspended organic matter,NA,NA,NA,NA,Matter,t_pela,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,0.1,s_smal,1
burgess,,,Suspended organic matter,,NA,Suspended organic matter,NA,NA,NA,NA,Matter,t_pela,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,0.1,s_smal,NA
chengjiang,,,Suspended organic matter,,NA,Suspended organic matter,NA,NA,NA,NA,Matter,t_pela,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,0.1,s_smal,NA
kongsfjorden,,,Suspended organic matter,,NA,Suspended organic matter,NA,NA,NA,NA,Matter,t_pela,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,0.1,s_smal,NA
loughhyne,,,Suspended organic matter,,NA,Suspended organic matter,NA,NA,NA,NA,Matter,t_pela,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,0.1,s_smal,NA
stmarks,,,Suspended organic matter,,NA,Suspended organic matter,NA,NA,NA,NA,Matter,t_pela,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,0.1,s_smal,NA
ythanjacob,,,Suspended organic matter,,NA,Suspended organic matter,NA,NA,NA,NA,Matter,t_pela,f_prim,m_nmun,0,0,NA,NA,NA,NA,1.00E-12,0.1,s_smal,NA
chengjiang,,,Archotuba conoidalis,,conoidalis,Archotuba,NA,NA,NA,NA,Animalia,t_surf,f_susp,m_nmat,0,1,NA,NA,NA,NA,NA,50,s_medi,NA
chengjiang,,Cotyledion tylodes,,Coryledion tylodes*,tylodes,Cotyledion,NA,NA,NA,NA,Animalia,t_erec,f_susp,m_nmat,1,1,NA,NA,NA,NA,NA,42,s_medi,1
kongsfjorden,,,Zooplankton,,NA,NA,NA,NA,NA,NA,Zooplankton,t_pela,f_susp,m_faun,1,1,NA,NA,NA,NA,1.00E-12,NA,NA,NA
loughhyne,,,Zooplankton,,NA,NA,NA,NA,NA,NA,Zooplankton,t_pela,f_susp,m_faun,1,1,NA,NA,NA,NA,1.00E-12,NA,NA,NA
stmarks,,,Zooplankton,,NA,NA,NA,NA,NA,NA,Zooplankton,t_pela,f_susp,m_faun,1,1,NA,NA,NA,NA,1.00E-12,NA,NA,NA
ythanjacob,,,Zooplankton,,NA,NA,NA,NA,NA,NA,Zooplankton,t_pela,f_susp,m_faun,1,1,NA,NA,NA,NA,1.00E-12,NA,NA,NA
burgess,,Zooplankton,,zooplankton,NA,Zooplankton,NA,NA,NA,NA,Zooplankton,t_pela,f_susp,m_faun,1,1,NA,NA,NA,NA,1.00E-12,0.1,s_smal,1
burgess,,,Zooplankton,,NA,Zooplankton,NA,NA,NA,NA,Zooplankton,t_pela,f_susp,m_faun,1,1,NA,NA,NA,NA,1.00E-12,0.1,s_smal,1
chengjiang,,,Zooplankton,,NA,Zooplankton,NA,NA,NA,NA,Zooplankton,t_pela,f_susp,m_faun,1,1,NA,NA,NA,NA,1.00E-12,0.1,s_smal,NA
chengjiang,,Zooplankton,,zooplankton,NA,Zooplankton,NA,NA,NA,NA,Zooplankton,t_pela,f_susp,m_faun,1,1,NA,NA,NA,NA,1.00E-12,0.1,s_smal,NA
burgess,,,Bosworthia gyges,,Bosworthia gyges,Bosworthia,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Bosworthia simulans,,Bosworthia simulans,Bosworthia,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
chengjiang,,Iotuba chengjiangensis,,Lotuba chengjiangensis,chengjiangensis,Iotuba,NA,NA,NA,NA,Animalia,t_sein,NA,NA,0,1,NA,NA,NA,NA,NA,240,s_medi,1
burgess,,Detritus,,detritus,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Bacterioplankton,,NA,NA,NA,NA,NA,NA,Bacteria,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Detritus,,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Dalyia nitens,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Dalyia racemata,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Dictyphycus gracilis,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Margaretia dorus,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Marpolia spissa,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Phytoplankton,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Sphaerocodium cambria,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Sphaerocodium praecursor,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Wahpia mimica,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Wahpia virgata,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,,Waputikia ramose,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
burgess,,Phytoplankton,,phytoplankton,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
chengjiang,,Detritus,,detritus,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
chengjiang,,,bacterioplankton,,NA,NA,NA,NA,NA,NA,Bacteria,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
chengjiang,,,SOM,,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
chengjiang,,,phytoplankton,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Globigerina quinqueloba,,NA,NA,NA,NA,NA,NA,FORAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Globigerinita bradyi,,NA,NA,NA,NA,NA,NA,FORAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Globoquadriana pachyderma,,NA,NA,NA,NA,NA,NA,FORAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Phytodetritus,,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,POM,,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Sediment,,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Dinobryon balticum,,NA,NA,NA,NA,NA,NA,PLANTAE-_Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Coccolithus pleagicus,,NA,NA,NA,NA,NA,NA,PLANTAE-Haptophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Phaeocystis pouchetii,,NA,NA,NA,NA,NA,NA,PLANTAE-Haptophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Gymnodinium,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Chaetoceros,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Chaetoceros socialis,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Cocconeis,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Cylindrotheca closterium,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Entomoneis,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Fragilariopsis,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Navicula pelagica,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Nitzschia frigida,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Pleurosigma stuxbergii,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Thalassiosira antarctica,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Thalassiosira nordenskioeldii,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Fritillaria,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Chordaria flagelliformis,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Desmarestia aculeata,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Desmarestia viridis,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Fucus distichus,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Laminaria digitata,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Laminaria saccharina,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Laminaria solidungula,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Pylaiella littoralis,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Saccorhiza dermatodea,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Protoperidinium,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Devaleraea ramentacea,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Fimbrifolium dichotomum,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Palmaria palmata,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Phycodrys rubens,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Ptilta gunneri,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
kongsfjorden,,,Turnerella pennyi,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Fish_error,,NA,NA,NA,NA,NA,NA,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Bacteria_202420,,NA,NA,NA,NA,NA,NA,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Detritus_error,,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Microphytobenthos_error,,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,POM_error,,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Chondrus_12092,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Dictyota_11163,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Ectocarpus_10703,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Ectocarpus_10706,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Feldmannia_10786,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Fucus_11335,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Fucus_11342,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Gelidium_11795,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Himanthalia_11360,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Jania_12350,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Laurencia_13533,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Nitzschia_5149,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Polysiphonia_11791,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Polysiphonia_13457,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Rana_173444,,NA,NA,NA,NA,NA,NA,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Rattus_180363,,NA,NA,NA,NA,NA,NA,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Sorex_633799,,NA,NA,NA,NA,NA,NA,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Sphacelaria_11107,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Stilophora_11012,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Triturus_775922,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Chaetomorpha_6751,,NA,NA,NA,NA,NA,NA,PLANTAE-other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Podosira_2381,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Skeletonema_2402,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Thalassiosira_2484,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Cladophora_6768,,NA,NA,NA,NA,NA,NA,PLANTAE-_Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Cladophora_6771,,NA,NA,NA,NA,NA,NA,PLANTAE-_Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Cladophora_6777,,NA,NA,NA,NA,NA,NA,PLANTAE-_Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Cladophora_6808,,NA,NA,NA,NA,NA,NA,PLANTAE-_Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Codium_6897,,NA,NA,NA,NA,NA,NA,PLANTAE-_Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Codium_6904,,NA,NA,NA,NA,NA,NA,PLANTAE-_Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Enteromorpha_6517,,NA,NA,NA,NA,NA,NA,PLANTAE-_Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Enteromorpha_6521,,NA,NA,NA,NA,NA,NA,PLANTAE-_Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Enteromorpha_6535,,NA,NA,NA,NA,NA,NA,PLANTAE-_Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Phaeophila_6611,,NA,NA,NA,NA,NA,NA,PLANTAE-_Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Ulva_6562,,NA,NA,NA,NA,NA,NA,PLANTAE-_Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Eulalia_41736,,NA,NA,NA,NA,NA,NA,PLANTAE-Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Phaeocystis_2173,,NA,NA,NA,NA,NA,NA,PLANTAE-Haptophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Bougainvillea_19682,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Ascophyllum_11330,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Asparagopsis_11776,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Bonnemaisonia_11779,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Ceramium_12979,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Ceramium_12983,,NA,NA,NA,NA,NA,NA,Rhodophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
loughhyne,,,Diatoms_error,,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,Acrosiphoniaceae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,Bacteria,,NA,NA,NA,NA,NA,NA,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,Biofilm Complex,,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,Crustose coralline algae complex,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,Detritus complex,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,Foraminiferida,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,Pennales,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,Prasinophyceae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,Red crust complex,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,Silicoflagellida,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
sanak,,,Tintinnina,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
stmarks,,,bacterioplankton,,NA,NA,NA,NA,NA,NA,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
stmarks,,,benthic bacteria,,NA,NA,NA,NA,NA,NA,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
stmarks,,,Foraminifera,,NA,NA,NA,NA,NA,NA,FORAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
stmarks,,,Detritus,,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
stmarks,,,meiofauna,,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
stmarks,,,microfauna,,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
stmarks,,,microprotozoa,,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
stmarks,,,Phytoplankton,,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
stmarks,,,Benthic algae,,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
stmarks,,,Halodule wrightii,,NA,NA,NA,NA,NA,NA,PLANTAE-Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
stmarks,,,Macro-epiphytes,,NA,NA,NA,NA,NA,NA,PLANTAE--other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
stmarks,,,Micro-epiphytes,,NA,NA,NA,NA,NA,NA,PLANTAE--other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Weddell,,Bacteria,,Bacteria,NA,NA,NA,NA,NA,NA,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,,Phaeocystis antarctica,,Phaeocystis antarctica,NA,NA,NA,NA,NA,NA,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,,Phytodetritus,,Phytodetritus,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,,POM,,POM,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,,Sediment,,Sediment,NA,NA,NA,NA,NA,NA,Matter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,,Silicioflagellate,,Silicioflagellate,NA,NA,NA,NA,NA,NA,SAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
