"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation","source","target"
"1063","EOL:459152","Phyllodoce mucosa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Phyllodoce | Phyllodoce mucosa",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Phyllodoce","Limosa"
"1064","EOL:459152","Phyllodoce mucosa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Phyllodoce | Phyllodoce mucosa",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Phyllodoce","Limosa"
"1065","EOL_V2:41699","Corophium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium",NA,"preyedUponBy","EOL_V2:1049547","Limosa fedoa","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa fedoa",NA,NA,NA,NA,NA,"Corophium","Limosa"
"1066","EOL_V2:41699","Corophium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium",NA,"preyedUponBy","EOL_V2:1049547","Limosa fedoa","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa fedoa",NA,NA,NA,NA,NA,"Corophium","Limosa"
"1067","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Crangon","Limosa"
"1068","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Crangon","Limosa"
"1069","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Carcinus","Limosa"
"1070","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Carcinus","Limosa"
"1071","FBC:FB:SpecCode:38","Ammodytes tobianus","Actinopterygii | Perciformes | Ammodytidae | Ammodytes | Ammodytes tobianus",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Ammodytes","Limosa"
"1072","FBC:FB:SpecCode:38","Ammodytes tobianus","Actinopterygii | Perciformes | Ammodytidae | Ammodytes | Ammodytes tobianus",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Ammodytes","Limosa"
"1073","EOL_V2:209782","Syngnathus leptorhynchus","Animalia | Chordata | Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus leptorhynchus",NA,"preyedUponBy","EOL_V2:1049547","Limosa fedoa","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa fedoa",NA,NA,NA,NA,NA,"Syngnathus","Limosa"
"1074","EOL_V2:209782","Syngnathus leptorhynchus","Animalia | Chordata | Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus leptorhynchus",NA,"preyedUponBy","EOL_V2:1049547","Limosa fedoa","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa fedoa",NA,NA,NA,NA,NA,"Syngnathus","Limosa"
"1075","EOL_V2:395985","Cerastoderma edule","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma | Cerastoderma edule",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Cerastoderma","Limosa"
"1076","EOL_V2:395985","Cerastoderma edule","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma | Cerastoderma edule",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Cerastoderma","Limosa"
"1077","FBC:SLB:SpecCode:47401","Macoma balthica","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma balthica",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Macoma","Limosa"
"1078","FBC:SLB:SpecCode:47401","Macoma balthica","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma balthica",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Macoma","Limosa"
"1079","EOL_V2:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,"preyedUponBy","EOL_V2:1049547","Limosa fedoa","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa fedoa",NA,NA,NA,NA,NA,"Macoma","Limosa"
"1080","EOL_V2:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,"preyedUponBy","EOL_V2:1049547","Limosa fedoa","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa fedoa",NA,NA,NA,NA,NA,"Macoma","Limosa"
"1081","FBC:SLB:SpecCode:48028","Macoma secta","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma secta",NA,"preyedUponBy","EOL_V2:1049547","Limosa fedoa","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa fedoa",NA,NA,NA,NA,NA,"Macoma","Limosa"
"1082","FBC:SLB:SpecCode:48028","Macoma secta","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma secta",NA,"preyedUponBy","EOL_V2:1049547","Limosa fedoa","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa fedoa",NA,NA,NA,NA,NA,"Macoma","Limosa"
"1083","EOL:486136","Arenicola marina","Animalia | Annelida | Polychaeta |  | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Arenicola","Numenius"
"1084","EOL:486136","Arenicola marina","Animalia | Annelida | Polychaeta |  | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","INAT_TAXON:3901","Numenius phaeopus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius phaeopus",NA,NA,NA,NA,NA,"Arenicola","Numenius"
"1085","EOL:486136","Arenicola marina","Animalia | Annelida | Polychaeta |  | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","INAT_TAXON:3901","Numenius phaeopus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius phaeopus",NA,NA,NA,NA,NA,"Arenicola","Numenius"
"1086","EOL:486136","Arenicola marina","Animalia | Annelida | Polychaeta |  | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Arenicola","Numenius"
"1087","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Nereis","Numenius"
"1088","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","INAT_TAXON:3901","Numenius phaeopus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius phaeopus",NA,NA,NA,NA,NA,"Nereis","Numenius"
"1089","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","INAT_TAXON:3901","Numenius phaeopus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius phaeopus",NA,NA,NA,NA,NA,"Nereis","Numenius"
"1090","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Nereis","Numenius"
"1091","EOL:398428","Eteone longa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Eteone | Eteone longa",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Eteone","Numenius"
"1092","EOL:398428","Eteone longa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Eteone | Eteone longa",NA,"preyedUponBy","INAT_TAXON:3901","Numenius phaeopus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius phaeopus",NA,NA,NA,NA,NA,"Eteone","Numenius"
"1093","EOL:398428","Eteone longa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Eteone | Eteone longa",NA,"preyedUponBy","INAT_TAXON:3901","Numenius phaeopus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius phaeopus",NA,NA,NA,NA,NA,"Eteone","Numenius"
"1094","EOL:398428","Eteone longa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Eteone | Eteone longa",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Eteone","Numenius"
"1095","EOL:459152","Phyllodoce mucosa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Phyllodoce | Phyllodoce mucosa",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Phyllodoce","Numenius"
"1096","EOL:459152","Phyllodoce mucosa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Phyllodoce | Phyllodoce mucosa",NA,"preyedUponBy","INAT_TAXON:3901","Numenius phaeopus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius phaeopus",NA,NA,NA,NA,NA,"Phyllodoce","Numenius"
"1097","EOL:459152","Phyllodoce mucosa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Phyllodoce | Phyllodoce mucosa",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Phyllodoce","Numenius"
"1098","EOL:459152","Phyllodoce mucosa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Phyllodoce | Phyllodoce mucosa",NA,"preyedUponBy","INAT_TAXON:3901","Numenius phaeopus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius phaeopus",NA,NA,NA,NA,NA,"Phyllodoce","Numenius"
"1099","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Crangon","Numenius"
"1100","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","INAT_TAXON:3901","Numenius phaeopus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius phaeopus",NA,NA,NA,NA,NA,"Crangon","Numenius"
"1101","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","INAT_TAXON:3901","Numenius phaeopus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius phaeopus",NA,NA,NA,NA,NA,"Crangon","Numenius"
"1102","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Crangon","Numenius"
"1103","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Carcinus","Numenius"
"1104","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","INAT_TAXON:3901","Numenius phaeopus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius phaeopus",NA,NA,NA,NA,NA,"Carcinus","Numenius"
"1105","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Carcinus","Numenius"
"1106","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","INAT_TAXON:3901","Numenius phaeopus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius phaeopus",NA,NA,NA,NA,NA,"Carcinus","Numenius"
"1107","EOL_V2:340664","Gammarus locusta","Gammaridae | Gammarus | Gammarus locusta",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Gammarus","Numenius"
"1108","EOL_V2:340664","Gammarus locusta","Gammaridae | Gammarus | Gammarus locusta",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Gammarus","Numenius"
"1109","EOL_V2:2945952","Gammarus marinus","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Gammaroidea | Gammaridae | Gammarus | Gammarus marinus",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Gammarus","Numenius"
"1110","EOL_V2:2945952","Gammarus marinus","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Gammaroidea | Gammaridae | Gammarus | Gammarus marinus",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Gammarus","Numenius"
"1111","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Pomatoschistus","Numenius"
"1112","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Pomatoschistus","Numenius"
"1113","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Pomatoschistus","Numenius"
"1114","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Pomatoschistus","Numenius"
"1115","FBC:FB:SpecCode:1342","Pleuronectes platessa","Actinopterygii | Pleuronectiformes | Pleuronectidae | Pleuronectes | Pleuronectes platessa",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Pleuronectes","Numenius"
"1116","FBC:FB:SpecCode:1342","Pleuronectes platessa","Actinopterygii | Pleuronectiformes | Pleuronectidae | Pleuronectes | Pleuronectes platessa",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Pleuronectes","Numenius"
"1117","EOL_V2:209782","Syngnathus leptorhynchus","Animalia | Chordata | Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus leptorhynchus",NA,"preyedUponBy","EOL_V2:1049388","Numenius americanus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus",NA,NA,NA,NA,NA,"Syngnathus","Numenius"
"1118","EOL_V2:209782","Syngnathus leptorhynchus","Animalia | Chordata | Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus leptorhynchus",NA,"preyedUponBy","EOL_V2:1049388","Numenius americanus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus",NA,NA,NA,NA,NA,"Syngnathus","Numenius"
"1119","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Arenaria","Numenius"
"1120","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Arenaria","Numenius"
"1121","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Mya","Numenius"
"1122","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Mya","Numenius"
"1123","http://taxon-concept.plazi.org/id/Animalia/Mytilus_edulis_Linnaeus_1758","Mytilus edulis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Mytilus","Numenius"
"1124","http://taxon-concept.plazi.org/id/Animalia/Mytilus_edulis_Linnaeus_1758","Mytilus edulis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,"preyedUponBy","INAT_TAXON:3896","Numenius arquata","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius arquata",NA,NA,NA,NA,NA,"Mytilus","Numenius"
